,gini,gini,extreme_poverty_rate,extreme_poverty_rate,middle_poverty_rate,middle_poverty_rate,poverty_gap,poverty_gap,polarization,polarization,mld,mld,palma_ratio,palma_ratio,mean,mean,median,median,decile_ratio,decile_ratio
,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median
clusters,,,,,,,,,,,,,,,,,,,,
dark purple,0.41181289412388555,0.3934577335702165,4.817292820571167,3.11142690497655,43.81622009022646,43.01407133012074,1.5855449699277442,0.54479924358558,0.3708304819343445,0.3514115177434282,0.31133402108607816,0.2555487844956409,2.2526382641154905,1.8160186017938216,10.19784692148954,9.862877147570664,7.289059225146157,6.953232817088473,18.788912270247405,12.21896926095036
light pink,0.34874509305549034,0.3365573031098069,0.6519418294193143,0.2461845246521,10.616778876329425,9.96206199539626,0.2257741269073217,0.0759580263925705,0.2999492680699412,0.2887920462273487,0.21950730308306624,0.1991718391566286,1.517190876236637,1.3136012092068166,20.05574991585039,19.63872618705688,16.090932427696142,15.173121531191232,11.267291319100517,9.294706302268027
light purple,0.31405151350736693,0.3140485646808573,0.29338155259098064,0.15653396366021,0.7780929599481701,0.40095868258925,0.18467331131850598,0.0915257985369416,0.2598823849059096,0.2549209328253239,0.18256917953831253,0.1757269047084756,1.2048486478931002,1.1739617951448174,56.545969617437926,54.75618594218073,48.101984159546426,46.384755687002006,8.610461153825199,8.044759314458217
peach,0.46166828326158077,0.4317911501272627,66.24767683681421,65.5295643563641,94.57037680374809,94.62180257786878,30.97062284123417,32.15619626165245,0.41329798930186445,0.37267517060189276,0.3896096386197401,0.31324986427345125,2.9751273611568503,2.188190149474809,2.3581473904085115,2.3656879770019605,1.512229036894581,1.4986165849374413,26.27084438051101,15.420262068978417
pink,0.3843435320553995,0.37232304205928524,21.486138058654657,20.73162365167301,80.30502611322994,80.20965033564073,6.327396806885213,5.577188335451835,0.33364717707406477,0.32260885648907456,0.25683430158173387,0.22891614643301114,1.8087360100225351,1.6187048007255593,4.634765526243606,4.568763071815248,3.4777365256805597,3.4158292481087162,12.353692011796857,10.09622473919909
