,year,gini,extreme_poverty_rate,middle_poverty_rate,poverty_gap,polarization,mld,palma_ratio,mean,median,decile_ratio,clusters
0,2019,0.3077173903513968,0.0,9.96206199539626,0.0,0.274892301306853,0.1546262875496765,1.1320102005863792,12.9056410819085,10.83164622096564,6.9980397960086025,light pink
1,2011,0.2761573091623685,0.45546752929687,36.574951171875,0.15304272353794,0.2260455719031461,0.1253313306653883,0.9929156257064709,9.225503374228282,8.043640163460235,5.6505777310402125,dark purple
2,2018,0.5127211119824917,31.12200623143419,77.97470209300359,11.93258142206659,0.470981918182327,0.4778896475751662,3.4656661961623763,5.482150726198142,3.420550539240262,29.803073941278132,pink
3,2020,0.4234329107083751,1.07472691064735,14.084596637077327,0.33022781306668,0.4111748293395644,0.3205251064810617,2.113703594588596,22.84354708143823,17.233385271585153,17.342273866219504,light pink
4,2020,0.2517174260144776,0.38813461106411,53.454030824902645,0.057116788208837,0.2018595799397254,0.1042313755320412,0.875969156976702,7.4696150607038145,6.62477927719205,4.918629627460874,dark purple
5,2018,0.3433376217623682,0.49709397223352,0.7382346200001699,0.40228558101087,0.2853108357091324,0.2256164781519136,1.3693596877010992,57.826076629688856,47.480558783846654,9.917272824851551,light purple
6,2019,0.3021155153853716,0.6406388870167501,0.84971269076379,0.46916074532766,0.2549209328253239,0.1828695790713013,1.096517488002482,58.506880312391615,50.96867144586987,8.044759314458217,light purple
7,2005,0.265549077050305,0.0,7.046067947266139,0.0,0.1976003501585618,0.1164947509681128,0.9796184882390356,10.556122577696566,8.75371479287225,4.989733867984607,light pink
8,2016,0.3238527251961526,14.32454635829136,84.21573120373034,2.6157020733488,0.2608576542298616,0.1718392435101097,1.2730820192620602,3.887869868438343,3.1102582643248486,7.254747669653516,pink
9,2020,0.2438335524432795,0.0,1.28599948903705,0.0,0.2008487500363483,0.0973626587289087,0.834858147939542,19.26502566096232,17.238051698314514,4.663197570231285,light pink
10,2019,0.2721980084354913,0.0785524649988983,0.20674059800537,0.0634794882706356,0.2069742039573068,0.131796888415762,0.959278396133976,51.988494268985214,46.384755687002006,6.217327854272229,light purple
11,1999,0.5326276590749405,13.91808230036489,51.126812535020704,6.0342852026281,0.4814530277182332,0.5296227888451278,3.8927766592467976,8.891527252231313,5.279236304737333,45.66524060774691,dark purple
12,2018,0.3780860003086335,19.16538004356062,79.31716900053404,4.4813928489320105,0.3246569334748588,0.2347439303777349,1.6513605314529674,4.198814299093816,3.143883146567879,10.322709985666638,pink
13,2017,0.3744140955485155,0.9457623986807,39.53818114972632,0.15599388255556,0.3537998119750603,0.2323089377036195,1.599369933256105,10.762673258957683,8.255591450586751,10.204790839877482,dark purple
14,2020,0.436153287863421,3.11596278658541,17.0400002002336,0.8530915143194401,0.3976355420198893,0.3466548289111102,2.239830786448376,19.6432664771298,14.01876756463842,21.349529867246158,light pink
15,2011,0.3303018586994583,0.0589865051758165,3.75224110763921,0.0202952718102048,0.2887920462273487,0.1839835636586729,1.272956416898427,19.539249933008485,16.234140719816896,8.565146366098507,light pink
16,2015,0.5332502673276545,14.49206030832794,59.06379113928417,3.8869031526706896,0.548509607177521,0.4970533142040458,3.788458322292464,7.966142699676111,4.373573173886359,27.074453682948654,dark purple
17,2020,0.4888038087191716,1.94955845692117,18.72551301733807,0.67018127164154,0.4073362786154925,0.4206425987407097,2.993981011316214,21.03720774716041,13.48848572411751,24.99999054747607,light pink
18,2019,0.402713839760816,0.91211023587436,6.15937321452971,0.34002427302692,0.3212665360047426,0.2949139280399659,1.877525523300403,24.534356524517115,18.660353390645778,16.689689275516297,light pink
19,2018,0.4734712783901176,33.661068989929674,80.02288297060637,9.58932096453568,0.4507620907814363,0.37069920393473,2.678816752552441,4.172698255942657,2.51075957506314,16.656770932288087,pink
20,2013,0.3862481871355873,65.13289285225838,96.48276867500044,25.249857599304697,0.3163222109415233,0.2467371383082949,1.7364039793862602,2.290275519087208,1.700756490240501,11.229768567580765,peach
21,2014,0.4664087375714327,25.97455470626673,71.04460741652764,8.44853423545425,0.4509933399053377,0.3788630664058795,2.699970278226393,5.045763313561423,3.41110795697717,20.3568780692083,pink
22,2017,0.3330820627166964,0.2470106469802399,0.74499907920262,0.0915257985369416,0.2823376606499186,0.1988965656945838,1.2980223716941857,65.49503182024233,55.42223854749015,9.355263787514074,light purple
23,2015,0.4238108736078774,4.564231085764741,50.94981760453378,0.96669110140197,0.3937483435747288,0.3019117805965614,2.099763167323409,9.503320744684093,6.727809314649393,14.5670070761475,dark purple
24,2008,0.562366081794087,65.92623586046983,92.76083648073713,32.845129267421704,0.4754905914924286,0.5706369591146395,4.47668709277728,2.441100434916713,1.3456880790048078,38.24699286479618,peach
25,2018,0.3749915445789923,30.88294258570204,89.41545718822677,8.41659046517389,0.3205607795032903,0.2307224497975429,1.631283123956368,3.813031819572507,2.879394802926431,10.182782587398826,pink
26,2020,0.4492093952055846,0.74950309698656,8.01088666187619,0.44641486425967,0.384473232684579,0.3472276919615662,2.3891835494582008,25.487513164738857,17.012725014567607,17.359113201128597,light pink
27,2019,0.3267486211801867,0.16255737304687,25.4687744140625,0.0356612815891813,0.2703670964334714,0.1757396951912585,1.2898222559283012,9.670360822495647,7.898763187332294,7.477166595662289,light pink
28,2020,0.541739756120307,10.82104218424236,44.21974033157387,5.61886017188608,0.5015428347694035,0.5540689217172421,4.135305896923641,13.172428202047165,7.795909758705088,58.621971932075404,dark purple
29,2014,0.4533459471688265,19.07085980848188,64.64016765851575,6.78318918191431,0.4414388196683337,0.364195813796166,2.48393408089323,5.6185464717946925,3.83900347967289,20.916202784931667,pink
30,2011,0.4893867053593573,39.56788294937268,83.90830919864636,16.164647574048573,0.4443211002167723,0.4222725357221932,3.0534809975464823,3.64600267776987,2.366651334851676,24.307548100670324,pink
31,2020,0.4925031651736635,2.21568769578274,19.83077709711607,0.93065977145627,0.48923470991336,0.4360525275185543,3.056649758523532,22.207888959769512,13.91615973495352,26.643385503632498,light pink
32,2018,0.3718356355745245,11.44848100448622,75.41452958570383,2.38380801126932,0.3267106161935169,0.226823014724153,1.6061264774947508,5.67187293255596,4.352708245808271,10.009666890999354,pink
33,2019,0.2890908970139205,0.25992585079527,2.38298064315946,0.16377880262897,0.2397423344178835,0.1514770837836362,1.024935058663774,29.081573430628023,26.120905848217014,7.462770289970048,light pink
34,2019,0.3122422709276627,0.15383178586554,0.3404329921151199,0.15383178586554,0.2459484414559572,0.1663719565775423,1.1935895987611842,51.57456356625936,43.20332673769164,7.290541304088237,light purple
35,2019,0.2526219685008029,0.0,0.27279727054457,0.0,0.1999226644570614,0.1071522430843278,0.8742236950341895,39.36648856853251,34.56492908256848,5.16561336857662,light purple
36,2012,0.4209970921922327,69.68845629321834,97.3581426530419,32.57398068209121,0.3790053060189175,0.3026011247172207,2.061028233043177,2.030942068199608,1.4633305291943235,15.310834964020067,peach
37,2019,0.2772364617197734,0.25140717907057,0.39046100781574,0.21250146817205,0.2091146358697596,0.1439067221054129,1.0022014000944348,62.7363613426623,54.08009925133411,6.193827609266441,light purple
38,2017,0.4158799161452292,17.00699172773848,70.20004178086796,5.60466252983213,0.3479778075588822,0.3054306793505422,2.0426161744870828,5.12279469984064,3.844242168350824,16.642245831943054,pink
39,2020,0.3964123272685835,1.05949487453213,23.78662980821993,0.3700811798465699,0.3493251002256297,0.2659911958967694,1.802117206588002,14.37327621920129,10.631393207299888,12.879685237858634,light pink
41,2020,0.4731127413938529,6.51924512161938,34.621685899305845,2.0720523770115897,0.4275250138161794,0.4064879422306461,2.766270409720796,13.677037662176827,9.16335099931474,26.994707929908866,dark purple
42,2017,0.3153395276940045,3.80596479514805,72.60821294026609,0.64187332505998,0.2402910056681549,0.16418589779175,1.2351079753797165,5.061473074629339,4.06936029972045,7.056500725463142,pink
43,2019,0.3877876391517544,1.40191517782003,28.756778743483867,0.28375846855734,0.3374048414623242,0.2546502677287123,1.7383627118108893,12.95172628723211,9.886845388702552,12.21896926095036,dark purple
44,2019,0.3076754280691263,0.55694033588504,1.40577206179747,0.32678287656963,0.2782460369898573,0.1763058156069437,1.1149938065428604,41.0066942748077,34.64502432952198,7.817112940917787,light purple
45,2016,0.5457979366950237,36.0798469644959,78.13594618339495,12.757676391841798,0.5744850083410673,0.5218715306525733,4.079874572240344,5.632313921408634,2.953730301342747,30.37807703801718,pink
46,2015,0.3499312323123417,27.00761923778555,90.90938088351416,7.60409647522651,0.2656024708593144,0.2062695128165124,1.464417089413713,3.7388039379812974,3.0617357813219863,9.852940602164994,pink
48,2019,0.3070686743152849,1.3182688831243,52.59715678918072,0.17925674623133,0.2610913564774195,0.1539834084268797,1.1382170679825108,7.907094894156149,6.643386944131276,6.990021243749005,dark purple
49,2019,0.2773732985995423,0.0388292295548243,0.16076536871521,0.0380242140133743,0.2184224324044084,0.1312948478814045,0.9930609150618422,58.84791768891146,51.262199193313535,6.0826850932696965,light purple
50,2018,0.3238068846338817,0.0211680548389615,0.1072529147284599,0.0133691634381585,0.2423925057918781,0.1834122282169731,1.274896866442744,54.05603983172973,44.99028389191115,8.380543547628072,light purple
51,2017,0.380243722914563,2.46864195645475,31.2246696073053,0.5801061825627,0.3514115177434282,0.2506461050801151,1.6412184892294115,12.336922828205422,9.673192230911791,12.374921300915181,dark purple
52,2015,0.3591883097565133,10.29717513023119,72.65039640994846,2.26378503615897,0.303156272089328,0.2136503517816095,1.515069270973861,4.890194288588041,3.789830892581235,9.556192161639464,pink
53,2020,0.3446518709454529,4.23353309953858,46.56081280789771,1.11729702893924,0.2967389477415391,0.2045317939066211,1.3847649354723126,7.021124416633336,5.836041408449774,9.790168583638874,dark purple
54,2018,0.3169841088561242,0.0,0.24972662390797,0.0,0.2509854622495808,0.1756382754634572,1.2045463151314062,57.468148043392645,48.70814182156142,8.175455895024584,light purple
55,2016,0.4352087898470238,25.29451553756629,78.5123713334357,9.35753829393524,0.3951276485312276,0.3440420494028086,2.253426544296653,5.082205860290416,3.732786847652494,20.065189865566943,pink
56,2019,0.3310445622925062,0.71843015731195,3.4470318232859896,0.42741299734986,0.2769008649710447,0.204119200992717,1.276251497728829,24.503431701843184,21.17635682659008,9.968585278823701,light pink
57,2014,0.4827858949121326,9.52130273061929,55.4003527014155,2.70462272485311,0.4145790268142558,0.4099439839500776,2.9050306337621263,9.400288583144071,6.169566920795944,22.779804902464484,dark purple
58,2018,0.2959195300100971,13.82009951713877,86.77130293829099,3.08760512766688,0.2566028217144681,0.1443449050049793,1.0712219241790195,4.39816334604147,3.80383112770177,6.640175021244051,pink
59,2018,0.3476523039627381,21.66049061706016,87.20223467007415,4.7038813434947,0.2995920838521759,0.1960079559748187,1.4176529753949716,4.206295692692052,3.313596180885551,8.34848790039778,pink
60,1998,0.4511814167733494,11.89703655634869,56.56500108154879,5.86997700206877,0.3793022048144353,0.4373185137992794,2.4560132836169086,8.365285905336915,6.042705162050297,31.506636163742865,dark purple
61,2012,0.6078680593711681,57.87613842747772,88.95529509348566,31.738411841213683,0.6425991843580978,0.7341941746025923,6.44685479289537,3.489256615850327,1.7051569590770903,87.67994482570943,peach
63,2019,0.4816816743143374,12.742991740703042,49.5445226109144,4.29672716644922,0.4874272843267048,0.4306296836821964,2.9932040374510884,10.123917922119764,6.927711695259587,27.989026690725765,dark purple
64,2019,0.2995047278784618,0.3017024616527,2.5414466198034,0.1295234053303099,0.2448622137953094,0.1679275988791148,1.0889197289254222,28.268662920680395,24.76410338748809,7.575640899814529,light pink
65,2017,0.2613158023316,0.0,0.0410612161018129,0.0,0.200816908683726,0.1170389611770614,0.9220215592324577,62.97519735963063,56.52166584790352,5.470881842457519,light purple
66,2019,0.357338571183979,10.01220283574111,83.82758217551476,1.84232727577191,0.2660896597531995,0.2101042570786059,1.5351201661897906,5.127416385639043,3.89,8.95270268259882,pink
67,2021,0.3791565013967933,3.5474440287130005,60.63783236892903,0.45556273974524,0.3262860923090935,0.2354085505768655,1.6767856984602665,7.631991203801066,5.74,10.219384418032977,dark purple
68,2019,0.409359683769497,1.05039941211212,27.57266481197514,0.20406311548163,0.358025353167569,0.282907010747306,1.9515337723751869,14.072054492996866,10.309509925832154,13.692053343894766,dark purple
69,2012,0.2954185695660272,1.6513162832645998,52.41037876454149,0.25510630629303,0.2492144918539104,0.1424619951252449,1.0812231177033216,6.282935530885004,5.345247895973078,6.442559167940679,dark purple
70,2018,0.3060292684647587,0.0039213858037028,0.11338757901918,0.002896850579804,0.2474641669705934,0.1562388149378735,1.1500019690879169,54.05260185742255,44.72756208294984,6.899517370255108,light purple
71,2018,0.3857717384665088,0.49676623734505,3.21692157848036,0.1673932985639,0.34877254114604,0.2755926404896006,1.717539606885624,40.959500971215256,33.64546574292815,14.799352847973338,light purple
72,2018,0.3522257062873518,1.45764687124155,3.1953834320019,1.01693170310264,0.2958250827609358,0.2563745613733495,1.4202129165679611,48.04954975093373,40.67494319780986,13.564841666961266,light purple
73,2004,0.4545747436622845,1.17724592699002,29.065623218931343,0.25503743083297,0.4136975375874909,0.3486235469152309,2.465491919146512,15.20578856491706,9.95349996428036,17.321628825756008,dark purple
74,2013,0.3285472862273798,0.72788788742459,1.20940649004075,0.16441487045801,0.2513742306515306,0.1980948406864514,1.2831643092200808,46.83880484095635,39.05675410467071,9.093189995998975,light purple
75,2010,0.3365573031098069,0.10412249606625,17.49226431666899,0.0261651936317776,0.2767138620141743,0.1838546388197442,1.3520349417669142,11.029038921455738,8.72710700337821,7.947806329905084,light pink
76,2018,0.277928745774732,0.0151407910715231,14.287140015957489,0.0023252961715093,0.2300525181407521,0.1243339109951409,1.0041503086715289,12.42641287786648,10.417673807463748,5.478873989035134,light pink
77,2015,0.4077577253361156,29.36510585498808,85.72385900346833,8.63581927743128,0.3594053055641984,0.2797929762179222,1.924028644442444,4.246111291134207,3.09857430747373,13.080318920138716,pink
78,2019,0.2783270304097768,1.65736113958583,68.81754096503313,0.26205631041419,0.2358325893944304,0.1258418548995768,0.9953447720910968,6.265334310119664,5.340160867846941,5.6603181543903345,pink
79,2017,0.2901294378907902,0.44024131140892,24.41084230642532,0.1573832232445,0.220558462616975,0.1431111480732077,1.07910566352167,8.74927021026598,7.441232924917144,6.483809446195789,light pink
80,2020,0.2898927351765193,1.08173158436824,58.06865564659195,0.16190735593058,0.2412064145204165,0.1362819306067635,1.0682154346397856,5.9028124505478665,4.969394275424222,5.942136592373516,dark purple
81,2018,0.3880243378589684,7.13836282886032,70.51424229616072,1.18610960043235,0.3281937753895874,0.2471418181792152,1.7540413326399302,6.52131186887857,4.757384479084401,10.575634814948497,pink
83,2019,0.3448953888885432,0.2391007969040499,2.63159099727409,0.1826363565927999,0.2873194342696955,0.2101547152909554,1.3807974303128132,32.93046066973378,26.93706769489251,10.248610423016641,light pink
84,2011,0.3183244967411449,0.0,1.68231380752694,0.0,0.2680439356597418,0.1697937474245665,1.206728852981725,24.907868618173808,21.13003182074932,8.019032024709542,light pink
85,2017,0.4487970137435177,27.224015077256343,73.18626688545612,9.38892344151904,0.4483366928359043,0.3548011695789565,2.439084201727376,4.605883640979118,3.21141803801032,19.128069658318996,pink
86,2016,0.3526546118973468,27.6177478999407,88.9197405068334,7.47638401553099,0.3087903297546922,0.2061659492921437,1.4409804226432126,3.883071562756228,3.095038581947024,9.216177356668664,pink
87,2019,0.3525315148553934,0.5479296562313,1.63530983195119,0.35270016524407,0.2918238059560085,0.2201984695765443,1.4420409860931545,38.38724548734815,30.712622181023463,10.4539772712945,light pink
88,2019,0.3424126199068634,0.10118747105832,0.25730953532419,0.0874724839308083,0.3010953074938002,0.202136781766974,1.3572773249066812,84.45368822352425,69.48355978963822,9.071095080969158,light purple
89,2012,0.4264818226834528,80.73005790101064,98.17711791278664,42.585768652073504,0.366345035184868,0.3079278412147049,2.125804519645018,1.590663091386053,1.1187237786465278,15.529689173936765,peach
90,2019,0.3854317496683925,70.06059873873986,97.29515890105228,29.3135950090346,0.3207921380179863,0.2449644717620019,1.7304216267380463,2.069362685548044,1.5339026406805594,10.867406374970423,peach
91,2015,0.4106639837531249,0.0190366539632926,4.81830496233511,0.0023754688572642,0.3709286125045736,0.2857457342078714,1.9642884738252284,29.3636516169408,21.6249854306726,13.728220916475768,light pink
92,2019,0.2928509126982115,0.0,3.88486965384316,0.0,0.2530771623491969,0.1375661408987632,1.0557757503386598,18.690467075708995,15.830599720544532,6.1687030711732875,light pink
93,2018,0.3613692014891342,14.79144236534986,80.4874223881689,2.95059297940386,0.3285074581786492,0.211494054798193,1.509991172105312,4.977365433463381,3.779236090086958,8.972504256325246,pink
94,2019,0.310420821380047,0.30468177918413,0.68225554728092,0.14082486002645,0.2550777614321601,0.1741905942949963,1.1699795283478018,54.54950696026639,45.71077825031095,7.8898131550559905,light purple
95,2019,0.3548294288795408,0.85434437439115,31.37056237210818,0.18436532031698,0.3040336082915243,0.2090640475219355,1.4557345809299838,11.588669330951433,9.209444222338348,9.6947733691373,dark purple
96,2014,0.3261934988227015,5.96512250596277,58.80512532821541,1.41991821900054,0.2838884452795732,0.179773533206995,1.2527075185375731,5.739010625270828,4.823435049651368,8.359242723514267,dark purple
97,2017,0.3676120593795564,0.12531370909147,13.51830448770415,0.014769906908548,0.2905852725451027,0.2266147731918504,1.5877961206555833,16.50926276551898,12.731154780680663,10.25124740178702,light pink
98,2020,0.4539872958755833,3.11142690497655,28.05060716149761,0.96118878468849,0.3944082212241251,0.3597721359231353,2.4756706979947483,12.315687908949023,8.418795931889417,19.71948322407148,dark purple
99,2013,0.4005763132327369,15.392921831558851,69.0587778455939,5.54971414107154,0.3569268240868984,0.2913025098862236,1.8343557728178232,5.091166290641267,3.872120236916465,15.911791333536636,pink
101,2019,0.2601664666961418,0.0286451385575355,14.69725884832033,0.0003138775570118,0.2153414875837464,0.1090117143936027,0.9137378947607414,12.118137177930876,10.51558556597192,5.117011519444533,light pink
102,2018,0.3274099037966899,0.71158558194555,38.34808864354256,0.0940014838825721,0.2818785414764381,0.1767222637176378,1.2709430682354372,9.862877147570664,8.100051485207272,7.846790388479531,dark purple
103,2018,0.368119267302466,2.8398329979515897,18.46460949008729,1.03751321450298,0.3197348270292928,0.2635119912419553,1.541963274533407,16.971309878115783,14.61829769135782,14.768422521444156,light pink
104,2013,0.3954850870115624,1.44311011539477,42.103983706866174,0.25179679579056,0.3287373248025145,0.2588665363887771,1.827179835462852,10.565215796051712,7.712148872617283,11.808785775173307,dark purple
105,2014,0.5399668162273381,63.68098596647977,92.2316091461315,28.5915319693301,0.4316130360764836,0.5109394309834028,3.833675718098078,2.596158255831633,1.4519659554316913,28.714977486188577,peach
106,2017,0.3069686952136355,1.9911567309483305,68.20460823407923,0.31975622055532,0.2415857835716382,0.155311121444307,1.1703358266416757,6.579838941798488,5.471380418190477,6.78039083491004,pink
107,2015,0.5906661436784657,15.617013667429667,57.3192089380574,5.43747524766917,0.6249690088985418,0.6426625950572202,5.512385637072341,11.65441382887586,5.684173541752845,49.00677299228291,dark purple
108,2012,0.3476618146165543,0.89188887433148,43.01407133012074,0.11457515962392,0.2988792531056761,0.1975951016904326,1.4144622572128518,7.701660267197886,6.134017303124919,9.007886558114535,dark purple
109,2010,0.3284058617688756,8.2404990952601,80.39641770067509,1.5818877817826298,0.2761448250843454,0.1753163021047901,1.29210197952868,5.193471280501068,4.200243129805629,7.540477649483909,pink
